,country,year,is_female,age,suicides_no,population,suicides/100kpopulation,gdp_for_year,gdp_per_capita,generation
330,Antigua and Barbuda,1990,True,5,0.0,1252,0.0,459469074.0,7744.0,G.I. Generation
331,Antigua and Barbuda,1990,False,1,0.0,6598,0.0,459469074.0,7744.0,Generation X
332,Antigua and Barbuda,1990,False,2,0.0,5937,0.0,459469074.0,7744.0,Boomers
333,Antigua and Barbuda,1990,False,0,0.0,6611,0.0,459469074.0,7744.0,Generation X
334,Antigua and Barbuda,1990,False,4,0.0,2902,0.0,459469074.0,7744.0,G.I. Generation
335,Antigua and Barbuda,1990,False,5,0.0,758,0.0,459469074.0,7744.0,G.I. Generation
336,Antigua and Barbuda,1991,True,1,0.0,6595,0.0,481706333.0,7976.0,Generation X
337,Antigua and Barbuda,1991,True,2,0.0,6396,0.0,481706333.0,7976.0,Boomers
338,Antigua and Barbuda,1991,True,3,0.0,6198,0.0,481706333.0,7976.0,Boomers
339,Antigua and Barbuda,1991,True,0,0.0,7089,0.0,481706333.0,7976.0,Millenials
340,Antigua and Barbuda,1991,True,4,0.0,3665,0.0,481706333.0,7976.0,Silent
341,Antigua and Barbuda,1991,True,5,0.0,1293,0.0,481706333.0,7976.0,G.I. Generation
342,Antigua and Barbuda,1991,False,1,0.0,6401,0.0,481706333.0,7976.0,Generation X
343,Antigua and Barbuda,1991,False,2,0.0,6156,0.0,481706333.0,7976.0,Boomers
344,Antigua and Barbuda,1991,False,3,0.0,6122,0.0,481706333.0,7976.0,Boomers
345,Antigua and Barbuda,1991,False,0,0.0,6818,0.0,481706333.0,7976.0,Millenials
346,Antigua and Barbuda,1991,False,4,0.0,2857,0.0,481706333.0,7976.0,Silent
347,Antigua and Barbuda,1991,False,5,0.0,804,0.0,481706333.0,7976.0,G.I. Generation
348,Antigua and Barbuda,1992,True,1,0.0,6369,0.0,499281148.0,8087.0,Generation X
349,Antigua and Barbuda,1992,True,2,0.0,6650,0.0,499281148.0,8087.0,Boomers
350,Antigua and Barbuda,1992,True,3,0.0,6534,0.0,499281148.0,8087.0,Boomers
351,Antigua and Barbuda,1992,True,0,0.0,7311,0.0,499281148.0,8087.0,Millenials
352,Antigua and Barbuda,1992,True,4,0.0,3648,0.0,499281148.0,8087.0,Silent
353,Antigua and Barbuda,1992,True,5,0.0,1339,0.0,499281148.0,8087.0,G.I. Generation
354,Antigua and Barbuda,1992,False,1,0.0,6221,0.0,499281148.0,8087.0,Generation X
355,Antigua and Barbuda,1992,False,2,0.0,6409,0.0,499281148.0,8087.0,Boomers
356,Antigua and Barbuda,1992,False,3,0.0,6497,0.0,499281148.0,8087.0,Boomers
357,Antigua and Barbuda,1992,False,0,0.0,7059,0.0,499281148.0,8087.0,Millenials
358,Antigua and Barbuda,1992,False,4,0.0,2851,0.0,499281148.0,8087.0,Silent
359,Antigua and Barbuda,1992,False,5,0.0,853,0.0,499281148.0,8087.0,G.I. Generation
360,Antigua and Barbuda,1993,False,2,1.0,6668,15.0,535172778.0,8453.0,Boomers
361,Antigua and Barbuda,1993,True,1,0.0,6182,0.0,535172778.0,8453.0,Generation X
362,Antigua and Barbuda,1993,True,2,0.0,6914,0.0,535172778.0,8453.0,Boomers
363,Antigua and Barbuda,1993,True,3,0.0,6917,0.0,535172778.0,8453.0,Boomers
364,Antigua and Barbuda,1993,True,0,0.0,7529,0.0,535172778.0,8453.0,Millenials
365,Antigua and Barbuda,1993,True,4,0.0,3662,0.0,535172778.0,8453.0,Silent
366,Antigua and Barbuda,1993,True,5,0.0,1386,0.0,535172778.0,8453.0,G.I. Generation
367,Antigua and Barbuda,1993,False,1,0.0,6069,0.0,535172778.0,8453.0,Generation X
368,Antigua and Barbuda,1993,False,3,0.0,6915,0.0,535172778.0,8453.0,Boomers
369,Antigua and Barbuda,1993,False,0,0.0,7298,0.0,535172778.0,8453.0,Millenials
370,Antigua and Barbuda,1993,False,4,0.0,2879,0.0,535172778.0,8453.0,Silent
371,Antigua and Barbuda,1993,False,5,0.0,896,0.0,535172778.0,8453.0,G.I. Generation
372,Antigua and Barbuda,1994,True,1,0.0,6083,0.0,589429593.0,9062.0,Generation X
373,Antigua and Barbuda,1994,True,2,0.0,7151,0.0,589429593.0,9062.0,Boomers
374,Antigua and Barbuda,1994,True,3,0.0,7357,0.0,589429593.0,9062.0,Boomers
375,Antigua and Barbuda,1994,True,0,0.0,7722,0.0,589429593.0,9062.0,Millenials
376,Antigua and Barbuda,1994,True,4,0.0,3715,0.0,589429593.0,9062.0,Silent
377,Antigua and Barbuda,1994,True,5,0.0,1437,0.0,589429593.0,9062.0,G.I. Generation
378,Antigua and Barbuda,1994,False,1,0.0,5976,0.0,589429593.0,9062.0,Generation X
379,Antigua and Barbuda,1994,False,2,0.0,6886,0.0,589429593.0,9062.0,Boomers
380,Antigua and Barbuda,1994,False,3,0.0,7359,0.0,589429593.0,9062.0,Boomers
381,Antigua and Barbuda,1994,False,0,0.0,7494,0.0,589429593.0,9062.0,Millenials
382,Antigua and Barbuda,1994,False,4,0.0,2935,0.0,589429593.0,9062.0,Silent
383,Antigua and Barbuda,1994,False,5,0.0,929,0.0,589429593.0,9062.0,G.I. Generation
384,Antigua and Barbuda,1995,True,1,0.0,6099,0.0,577280741.0,8636.0,Generation X
385,Antigua and Barbuda,1995,True,2,0.0,7333,0.0,577280741.0,8636.0,Generation X
386,Antigua and Barbuda,1995,True,3,0.0,7851,0.0,577280741.0,8636.0,Boomers
387,Antigua and Barbuda,1995,True,0,0.0,7885,0.0,577280741.0,8636.0,Millenials
388,Antigua and Barbuda,1995,True,4,0.0,3808,0.0,577280741.0,8636.0,Silent
389,Antigua and Barbuda,1995,True,5,0.0,1488,0.0,577280741.0,8636.0,G.I. Generation
390,Antigua and Barbuda,1995,False,1,0.0,5953,0.0,577280741.0,8636.0,Generation X
391,Antigua and Barbuda,1995,False,2,0.0,7023,0.0,577280741.0,8636.0,Generation X
392,Antigua and Barbuda,1995,False,3,0.0,7809,0.0,577280741.0,8636.0,Boomers
393,Antigua and Barbuda,1995,False,0,0.0,7632,0.0,577280741.0,8636.0,Millenials
394,Antigua and Barbuda,1995,False,4,0.0,3021,0.0,577280741.0,8636.0,Silent
395,Antigua and Barbuda,1995,False,5,0.0,944,0.0,577280741.0,8636.0,G.I. Generation
396,Antigua and Barbuda,1998,True,1,0.0,6529,0.0,727860593.0,10078.0,Generation X
397,Antigua and Barbuda,1998,True,2,0.0,8332,0.0,727860593.0,10078.0,Generation X
398,Antigua and Barbuda,1998,True,3,0.0,9615,0.0,727860593.0,10078.0,Boomers
399,Antigua and Barbuda,1998,True,0,0.0,8183,0.0,727860593.0,10078.0,Millenials
400,Antigua and Barbuda,1998,True,4,0.0,3921,0.0,727860593.0,10078.0,Silent
401,Antigua and Barbuda,1998,True,5,0.0,1476,0.0,727860593.0,10078.0,G.I. Generation
402,Antigua and Barbuda,1998,False,1,0.0,5916,0.0,727860593.0,10078.0,Generation X
403,Antigua and Barbuda,1998,False,2,0.0,7294,0.0,727860593.0,10078.0,Generation X
404,Antigua and Barbuda,1998,False,3,0.0,9086,0.0,727860593.0,10078.0,Boomers
405,Antigua and Barbuda,1998,False,0,0.0,7706,0.0,727860593.0,10078.0,Millenials
406,Antigua and Barbuda,1998,False,4,0.0,3213,0.0,727860593.0,10078.0,Silent
407,Antigua and Barbuda,1998,False,5,0.0,954,0.0,727860593.0,10078.0,G.I. Generation
408,Antigua and Barbuda,1999,True,1,0.0,6589,0.0,766198926.0,10378.0,Generation X
409,Antigua and Barbuda,1999,True,2,0.0,8526,0.0,766198926.0,10378.0,Generation X
410,Antigua and Barbuda,1999,True,3,0.0,10311,0.0,766198926.0,10378.0,Boomers
411,Antigua and Barbuda,1999,True,0,0.0,8314,0.0,766198926.0,10378.0,Millenials
412,Antigua and Barbuda,1999,True,4,0.0,3968,0.0,766198926.0,10378.0,Silent
413,Antigua and Barbuda,1999,True,5,0.0,1451,0.0,766198926.0,10378.0,G.I. Generation
414,Antigua and Barbuda,1999,False,1,0.0,5845,0.0,766198926.0,10378.0,Generation X
415,Antigua and Barbuda,1999,False,2,0.0,7263,0.0,766198926.0,10378.0,Generation X
416,Antigua and Barbuda,1999,False,3,0.0,9537,0.0,766198926.0,10378.0,Boomers
417,Antigua and Barbuda,1999,False,0,0.0,7805,0.0,766198926.0,10378.0,Millenials
418,Antigua and Barbuda,1999,False,4,0.0,3276,0.0,766198926.0,10378.0,Silent
419,Antigua and Barbuda,1999,False,5,0.0,947,0.0,766198926.0,10378.0,G.I. Generation
420,Antigua and Barbuda,2000,False,4,1.0,3333,30.0,830158778.0,11021.0,Silent
421,Antigua and Barbuda,2000,False,3,1.0,10033,9.97,830158778.0,11021.0,Boomers
422,Antigua and Barbuda,2000,True,1,0.0,6616,0.0,830158778.0,11021.0,Generation X
423,Antigua and Barbuda,2000,True,2,0.0,8595,0.0,830158778.0,11021.0,Generation X
424,Antigua and Barbuda,2000,True,3,0.0,11040,0.0,830158778.0,11021.0,Boomers
425,Antigua and Barbuda,2000,True,0,0.0,8439,0.0,830158778.0,11021.0,Millenials
426,Antigua and Barbuda,2000,True,4,0.0,3986,0.0,830158778.0,11021.0,Silent
427,Antigua and Barbuda,2000,True,5,0.0,1413,0.0,830158778.0,11021.0,G.I. Generation
428,Antigua and Barbuda,2000,False,1,0.0,5783,0.0,830158778.0,11021.0,Generation X
429,Antigua and Barbuda,2000,False,2,0.0,7177,0.0,830158778.0,11021.0,Generation X
430,Antigua and Barbuda,2000,False,0,0.0,7973,0.0,830158778.0,11021.0,Millenials
431,Antigua and Barbuda,2000,False,5,0.0,938,0.0,830158778.0,11021.0,G.I. Generation
432,Antigua and Barbuda,2001,False,3,2.0,10281,19.45,800740259.0,10468.0,Boomers
433,Antigua and Barbuda,2001,True,1,0.0,6902,0.0,800740259.0,10468.0,Millenials
434,Antigua and Barbuda,2001,True,2,0.0,8425,0.0,800740259.0,10468.0,Generation X
435,Antigua and Barbuda,2001,True,3,0.0,11402,0.0,800740259.0,10468.0,Boomers
436,Antigua and Barbuda,2001,True,0,0.0,8428,0.0,800740259.0,10468.0,Millenials
437,Antigua and Barbuda,2001,True,4,0.0,4037,0.0,800740259.0,10468.0,Silent
438,Antigua and Barbuda,2001,True,5,0.0,1487,0.0,800740259.0,10468.0,Silent
439,Antigua and Barbuda,2001,False,1,0.0,6084,0.0,800740259.0,10468.0,Millenials
440,Antigua and Barbuda,2001,False,2,0.0,7071,0.0,800740259.0,10468.0,Generation X
441,Antigua and Barbuda,2001,False,0,0.0,7958,0.0,800740259.0,10468.0,Millenials
442,Antigua and Barbuda,2001,False,4,0.0,3442,0.0,800740259.0,10468.0,Silent
443,Antigua and Barbuda,2001,False,5,0.0,980,0.0,800740259.0,10468.0,Silent
444,Antigua and Barbuda,2002,True,1,0.0,7196,0.0,814615333.0,10499.0,Millenials
445,Antigua and Barbuda,2002,True,2,0.0,8155,0.0,814615333.0,10499.0,Generation X
446,Antigua and Barbuda,2002,True,3,0.0,11760,0.0,814615333.0,10499.0,Boomers
447,Antigua and Barbuda,2002,True,0,0.0,8408,0.0,814615333.0,10499.0,Millenials
448,Antigua and Barbuda,2002,True,4,0.0,4050,0.0,814615333.0,10499.0,Silent
449,Antigua and Barbuda,2002,True,5,0.0,1547,0.0,814615333.0,10499.0,Silent
450,Antigua and Barbuda,2002,False,1,0.0,6416,0.0,814615333.0,10499.0,Millenials
451,Antigua and Barbuda,2002,False,2,0.0,6921,0.0,814615333.0,10499.0,Generation X
452,Antigua and Barbuda,2002,False,3,0.0,10604,0.0,814615333.0,10499.0,Boomers
453,Antigua and Barbuda,2002,False,0,0.0,7980,0.0,814615333.0,10499.0,Millenials
454,Antigua and Barbuda,2002,False,4,0.0,3527,0.0,814615333.0,10499.0,Silent
455,Antigua and Barbuda,2002,False,5,0.0,1024,0.0,814615333.0,10499.0,Silent
456,Antigua and Barbuda,2003,False,4,1.0,3594,27.82,855643111.0,10878.0,Silent
457,Antigua and Barbuda,2003,True,1,0.0,7454,0.0,855643111.0,10878.0,Millenials
458,Antigua and Barbuda,2003,True,2,0.0,7831,0.0,855643111.0,10878.0,Generation X
459,Antigua and Barbuda,2003,True,3,0.0,12129,0.0,855643111.0,10878.0,Boomers
460,Antigua and Barbuda,2003,True,0,0.0,8423,0.0,855643111.0,10878.0,Millenials
461,Antigua and Barbuda,2003,True,4,0.0,4054,0.0,855643111.0,10878.0,Silent
462,Antigua and Barbuda,2003,True,5,0.0,1583,0.0,855643111.0,10878.0,Silent
463,Antigua and Barbuda,2003,False,1,0.0,6730,0.0,855643111.0,10878.0,Millenials
464,Antigua and Barbuda,2003,False,2,0.0,6734,0.0,855643111.0,10878.0,Generation X
465,Antigua and Barbuda,2003,False,3,0.0,10997,0.0,855643111.0,10878.0,Boomers
466,Antigua and Barbuda,2003,False,0,0.0,8061,0.0,855643111.0,10878.0,Millenials
467,Antigua and Barbuda,2003,False,5,0.0,1068,0.0,855643111.0,10878.0,Silent
468,Antigua and Barbuda,2004,False,4,1.0,3665,27.29,919577148.0,11535.0,Silent
469,Antigua and Barbuda,2004,False,3,1.0,11406,8.77,919577148.0,11535.0,Boomers
470,Antigua and Barbuda,2004,True,1,0.0,7648,0.0,919577148.0,11535.0,Millenials
471,Antigua and Barbuda,2004,True,2,0.0,7531,0.0,919577148.0,11535.0,Generation X
472,Antigua and Barbuda,2004,True,3,0.0,12492,0.0,919577148.0,11535.0,Boomers
473,Antigua and Barbuda,2004,True,0,0.0,8488,0.0,919577148.0,11535.0,Millenials
474,Antigua and Barbuda,2004,True,4,0.0,4088,0.0,919577148.0,11535.0,Silent
475,Antigua and Barbuda,2004,True,5,0.0,1590,0.0,919577148.0,11535.0,Silent
476,Antigua and Barbuda,2004,False,1,0.0,6968,0.0,919577148.0,11535.0,Millenials
477,Antigua and Barbuda,2004,False,2,0.0,6556,0.0,919577148.0,11535.0,Generation X
478,Antigua and Barbuda,2004,False,0,0.0,8196,0.0,919577148.0,11535.0,Millenials
479,Antigua and Barbuda,2004,False,5,0.0,1094,0.0,919577148.0,11535.0,Silent
480,Antigua and Barbuda,2005,True,1,0.0,7780,0.0,1022191296.0,12649.0,Millenials
481,Antigua and Barbuda,2005,True,2,0.0,7327,0.0,1022191296.0,12649.0,Generation X
482,Antigua and Barbuda,2005,True,3,0.0,12835,0.0,1022191296.0,12649.0,Boomers
483,Antigua and Barbuda,2005,True,0,0.0,8584,0.0,1022191296.0,12649.0,Millenials
484,Antigua and Barbuda,2005,True,4,0.0,4157,0.0,1022191296.0,12649.0,Silent
485,Antigua and Barbuda,2005,True,5,0.0,1575,0.0,1022191296.0,12649.0,Silent
486,Antigua and Barbuda,2005,False,1,0.0,7113,0.0,1022191296.0,12649.0,Millenials
487,Antigua and Barbuda,2005,False,2,0.0,6444,0.0,1022191296.0,12649.0,Generation X
488,Antigua and Barbuda,2005,False,3,0.0,11778,0.0,1022191296.0,12649.0,Boomers
489,Antigua and Barbuda,2005,False,0,0.0,8358,0.0,1022191296.0,12649.0,Millenials
490,Antigua and Barbuda,2005,False,4,0.0,3748,0.0,1022191296.0,12649.0,Silent
491,Antigua and Barbuda,2005,False,5,0.0,1110,0.0,1022191296.0,12649.0,Silent
492,Antigua and Barbuda,2006,True,1,0.0,7902,0.0,1157005444.0,14114.0,Millenials
493,Antigua and Barbuda,2006,True,2,0.0,7098,0.0,1157005444.0,14114.0,Generation X
494,Antigua and Barbuda,2006,True,3,0.0,13374,0.0,1157005444.0,14114.0,Boomers
495,Antigua and Barbuda,2006,True,0,0.0,8571,0.0,1157005444.0,14114.0,Millenials
496,Antigua and Barbuda,2006,True,4,0.0,4256,0.0,1157005444.0,14114.0,Silent
497,Antigua and Barbuda,2006,True,5,0.0,1573,0.0,1157005444.0,14114.0,Silent
498,Antigua and Barbuda,2006,False,1,0.0,7239,0.0,1157005444.0,14114.0,Millenials
499,Antigua and Barbuda,2006,False,2,0.0,6319,0.0,1157005444.0,14114.0,Generation X
500,Antigua and Barbuda,2006,False,3,0.0,12202,0.0,1157005444.0,14114.0,Boomers
501,Antigua and Barbuda,2006,False,0,0.0,8485,0.0,1157005444.0,14114.0,Millenials
502,Antigua and Barbuda,2006,False,4,0.0,3847,0.0,1157005444.0,14114.0,Silent
503,Antigua and Barbuda,2006,False,5,0.0,1107,0.0,1157005444.0,14114.0,Silent
504,Antigua and Barbuda,2007,False,3,1.0,12530,7.98,1311401333.0,15775.0,Boomers
505,Antigua and Barbuda,2007,True,1,0.0,8013,0.0,1311401333.0,15775.0,Millenials
506,Antigua and Barbuda,2007,True,2,0.0,6962,0.0,1311401333.0,15775.0,Generation X
507,Antigua and Barbuda,2007,True,3,0.0,13860,0.0,1311401333.0,15775.0,Boomers
508,Antigua and Barbuda,2007,True,0,0.0,8555,0.0,1311401333.0,15775.0,Generation Z
509,Antigua and Barbuda,2007,True,4,0.0,4400,0.0,1311401333.0,15775.0,Silent
510,Antigua and Barbuda,2007,True,5,0.0,1568,0.0,1311401333.0,15775.0,Silent
511,Antigua and Barbuda,2007,False,1,0.0,7330,0.0,1311401333.0,15775.0,Millenials
512,Antigua and Barbuda,2007,False,2,0.0,6267,0.0,1311401333.0,15775.0,Generation X
513,Antigua and Barbuda,2007,False,0,0.0,8564,0.0,1311401333.0,15775.0,Generation Z
514,Antigua and Barbuda,2007,False,4,0.0,3988,0.0,1311401333.0,15775.0,Silent
515,Antigua and Barbuda,2007,False,5,0.0,1094,0.0,1311401333.0,15775.0,Silent
516,Antigua and Barbuda,2008,True,1,0.0,8108,0.0,1368431037.0,16238.0,Millenials
517,Antigua and Barbuda,2008,True,2,0.0,6910,0.0,1368431037.0,16238.0,Generation X
518,Antigua and Barbuda,2008,True,3,0.0,14278,0.0,1368431037.0,16238.0,Boomers
519,Antigua and Barbuda,2008,True,0,0.0,8537,0.0,1368431037.0,16238.0,Generation Z
520,Antigua and Barbuda,2008,True,4,0.0,4587,0.0,1368431037.0,16238.0,Silent
521,Antigua and Barbuda,2008,True,5,0.0,1567,0.0,1368431037.0,16238.0,Silent
522,Antigua and Barbuda,2008,False,1,0.0,7404,0.0,1368431037.0,16238.0,Millenials
523,Antigua and Barbuda,2008,False,2,0.0,6274,0.0,1368431037.0,16238.0,Generation X
524,Antigua and Barbuda,2008,False,3,0.0,12782,0.0,1368431037.0,16238.0,Boomers
525,Antigua and Barbuda,2008,False,0,0.0,8599,0.0,1368431037.0,16238.0,Generation Z
526,Antigua and Barbuda,2008,False,4,0.0,4158,0.0,1368431037.0,16238.0,Silent
527,Antigua and Barbuda,2008,False,5,0.0,1069,0.0,1368431037.0,16238.0,Silent
528,Antigua and Barbuda,2009,True,1,0.0,8199,0.0,1224253000.0,14335.0,Millenials
529,Antigua and Barbuda,2009,True,2,0.0,6917,0.0,1224253000.0,14335.0,Generation X
530,Antigua and Barbuda,2009,True,3,0.0,14629,0.0,1224253000.0,14335.0,Boomers
531,Antigua and Barbuda,2009,True,0,0.0,8514,0.0,1224253000.0,14335.0,Generation Z
532,Antigua and Barbuda,2009,True,4,0.0,4793,0.0,1224253000.0,14335.0,Silent
533,Antigua and Barbuda,2009,True,5,0.0,1571,0.0,1224253000.0,14335.0,Silent
534,Antigua and Barbuda,2009,False,1,0.0,7489,0.0,1224253000.0,14335.0,Millenials
535,Antigua and Barbuda,2009,False,2,0.0,6325,0.0,1224253000.0,14335.0,Generation X
536,Antigua and Barbuda,2009,False,3,0.0,12978,0.0,1224253000.0,14335.0,Boomers
537,Antigua and Barbuda,2009,False,0,0.0,8599,0.0,1224253000.0,14335.0,Generation Z
538,Antigua and Barbuda,2009,False,4,0.0,4349,0.0,1224253000.0,14335.0,Silent
539,Antigua and Barbuda,2009,False,5,0.0,1042,0.0,1224253000.0,14335.0,Silent
540,Antigua and Barbuda,2012,True,1,0.0,8435,0.0,1211411704.0,13657.0,Millenials
541,Antigua and Barbuda,2012,True,2,0.0,7215,0.0,1211411704.0,13657.0,Millenials
542,Antigua and Barbuda,2012,True,3,0.0,15193,0.0,1211411704.0,13657.0,Generation X
543,Antigua and Barbuda,2012,True,0,0.0,8401,0.0,1211411704.0,13657.0,Generation Z
544,Antigua and Barbuda,2012,True,4,0.0,5512,0.0,1211411704.0,13657.0,Boomers
545,Antigua and Barbuda,2012,True,5,0.0,1625,0.0,1211411704.0,13657.0,Silent
546,Antigua and Barbuda,2012,False,1,0.0,7893,0.0,1211411704.0,13657.0,Millenials
547,Antigua and Barbuda,2012,False,2,0.0,6629,0.0,1211411704.0,13657.0,Millenials
548,Antigua and Barbuda,2012,False,3,0.0,13280,0.0,1211411704.0,13657.0,Generation X
549,Antigua and Barbuda,2012,False,0,0.0,8475,0.0,1211411704.0,13657.0,Generation Z
550,Antigua and Barbuda,2012,False,4,0.0,4994,0.0,1211411704.0,13657.0,Boomers
551,Antigua and Barbuda,2012,False,5,0.0,1051,0.0,1211411704.0,13657.0,Silent
552,Antigua and Barbuda,2013,True,1,0.0,8494,0.0,1192925407.0,13287.0,Millenials
553,Antigua and Barbuda,2013,True,2,0.0,7397,0.0,1192925407.0,13287.0,Millenials
554,Antigua and Barbuda,2013,True,3,0.0,15236,0.0,1192925407.0,13287.0,Generation X
555,Antigua and Barbuda,2013,True,0,0.0,8353,0.0,1192925407.0,13287.0,Generation Z
556,Antigua and Barbuda,2013,True,4,0.0,5787,0.0,1192925407.0,13287.0,Boomers
557,Antigua and Barbuda,2013,True,5,0.0,1652,0.0,1192925407.0,13287.0,Silent
558,Antigua and Barbuda,2013,False,1,0.0,8061,0.0,1192925407.0,13287.0,Millenials
559,Antigua and Barbuda,2013,False,2,0.0,6782,0.0,1192925407.0,13287.0,Millenials
560,Antigua and Barbuda,2013,False,3,0.0,13302,0.0,1192925407.0,13287.0,Generation X
561,Antigua and Barbuda,2013,False,0,0.0,8405,0.0,1192925407.0,13287.0,Generation Z
562,Antigua and Barbuda,2013,False,4,0.0,5238,0.0,1192925407.0,13287.0,Boomers
563,Antigua and Barbuda,2013,False,5,0.0,1072,0.0,1192925407.0,13287.0,Silent
564,Antigua and Barbuda,2014,True,1,0.0,8537,0.0,1280133333.0,14093.0,Millenials
565,Antigua and Barbuda,2014,True,2,0.0,7578,0.0,1280133333.0,14093.0,Millenials
566,Antigua and Barbuda,2014,True,3,0.0,15273,0.0,1280133333.0,14093.0,Generation X
567,Antigua and Barbuda,2014,True,0,0.0,8296,0.0,1280133333.0,14093.0,Generation Z
568,Antigua and Barbuda,2014,True,4,0.0,6085,0.0,1280133333.0,14093.0,Boomers
569,Antigua and Barbuda,2014,True,5,0.0,1686,0.0,1280133333.0,14093.0,Silent
570,Antigua and Barbuda,2014,False,1,0.0,8208,0.0,1280133333.0,14093.0,Millenials
571,Antigua and Barbuda,2014,False,2,0.0,6928,0.0,1280133333.0,14093.0,Millenials
572,Antigua and Barbuda,2014,False,3,0.0,13325,0.0,1280133333.0,14093.0,Generation X
573,Antigua and Barbuda,2014,False,0,0.0,8335,0.0,1280133333.0,14093.0,Generation Z
574,Antigua and Barbuda,2014,False,4,0.0,5503,0.0,1280133333.0,14093.0,Boomers
575,Antigua and Barbuda,2014,False,5,0.0,1083,0.0,1280133333.0,14093.0,Silent
576,Antigua and Barbuda,2015,True,4,1.0,6403,15.62,1364863037.0,14853.0,Boomers
577,Antigua and Barbuda,2015,True,1,0.0,8561,0.0,1364863037.0,14853.0,Millenials
578,Antigua and Barbuda,2015,True,2,0.0,7740,0.0,1364863037.0,14853.0,Millenials
579,Antigua and Barbuda,2015,True,3,0.0,15323,0.0,1364863037.0,14853.0,Generation X
580,Antigua and Barbuda,2015,True,0,0.0,8239,0.0,1364863037.0,14853.0,Generation Z
581,Antigua and Barbuda,2015,True,5,0.0,1724,0.0,1364863037.0,14853.0,Silent
582,Antigua and Barbuda,2015,False,1,0.0,8331,0.0,1364863037.0,14853.0,Millenials
583,Antigua and Barbuda,2015,False,2,0.0,7059,0.0,1364863037.0,14853.0,Millenials
584,Antigua and Barbuda,2015,False,3,0.0,13370,0.0,1364863037.0,14853.0,Generation X
585,Antigua and Barbuda,2015,False,0,0.0,8268,0.0,1364863037.0,14853.0,Generation Z
586,Antigua and Barbuda,2015,False,4,0.0,5784,0.0,1364863037.0,14853.0,Boomers
587,Antigua and Barbuda,2015,False,5,0.0,1087,0.0,1364863037.0,14853.0,Silent
588,Argentina,1985,False,5,202.0,363000,55.65,88416668900.0,3264.0,G.I. Generation
589,Argentina,1985,False,4,485.0,1997000,24.29,88416668900.0,3264.0,G.I. Generation
590,Argentina,1985,False,3,414.0,3346300,12.37,88416668900.0,3264.0,Silent
591,Argentina,1985,True,4,210.0,2304000,9.11,88416668900.0,3264.0,G.I. Generation
592,Argentina,1985,False,2,177.0,2234200,7.92,88416668900.0,3264.0,Boomers
